X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
263.33, 196.27, 289.75, -47.552000, -2.012000, -0.074000
272.27, 196.27, 289.75, -47.555000, -2.002000, -0.049000
281.22, 196.27, 289.75, -47.564000, -2.004000, -0.051000
290.17, 196.27, 289.75, -47.578000, -2.004000, -0.041000
299.11, 196.27, 289.75, -47.592000, -2.002000, -0.036000
308.06, 196.27, 289.75, -47.610000, -2.003000, -0.027000
308.06, 205.22, 289.75, -47.623000, -2.003000, -0.006000
299.11, 205.22, 289.75, -47.604000, -2.008000, -0.015000
290.17, 205.22, 289.75, -47.591000, -2.008000, -0.031000
281.22, 205.22, 289.75, -47.577000, -2.001000, -0.024000
272.27, 205.22, 289.75, -47.558000, -2.000000, -0.040000
263.33, 205.22, 289.75, -47.550000, -2.008000, -0.058000
254.38, 205.22, 289.75, -47.544000, -2.008000, -0.059000
245.43, 205.22, 289.75, -47.535000, -2.000000, -0.058000
236.48, 205.22, 289.75, -47.539000, -2.000000, -0.077000
227.54, 205.22, 289.75, -47.538000, -1.995000, -0.084000
218.59, 205.22, 289.75, -47.541000, -1.992000, -0.101000
209.64, 205.22, 289.75, -47.543000, -1.999000, -0.104000
200.69, 205.22, 289.75, -47.549000, -1.989000, -0.099000
191.75, 205.22, 289.75, -47.555000, -1.995000, -0.105000
182.80, 205.22, 289.75, -47.562000, -1.991000, -0.124000
173.85, 205.22, 289.75, -47.573000, -1.974000, -0.132000
164.90, 214.16, 289.75, -47.589000, -1.977000, -0.131000
173.85, 214.16, 289.75, -47.585000, -1.987000, -0.125000
182.80, 214.16, 289.75, -47.571000, -1.988000, -0.115000
191.75, 214.16, 289.75, -47.556000, -1.991000, -0.116000
200.69, 214.16, 289.75, -47.548000, -1.989000, -0.103000
209.64, 214.16, 289.75, -47.540000, -2.001000, -0.092000
218.59, 214.16, 289.75, -47.533000, -1.992000, -0.088000
227.54, 214.16, 289.75, -47.530000, -1.989000, -0.071000
236.48, 214.16, 289.75, -47.527000, -1.993000, -0.069000
245.43, 214.16, 289.75, -47.529000, -2.006000, -0.064000
254.38, 214.16, 289.75, -47.532000, -1.999000, -0.050000
263.33, 214.16, 289.75, -47.530000, -2.008000, -0.038000
272.27, 214.16, 289.75, -47.542000, -1.999000, -0.027000
281.22, 214.16, 289.75, -47.548000, -2.003000, -0.009000
290.17, 214.16, 289.75, -47.561000, -2.010000, -0.007000
299.11, 214.16, 289.75, -47.575000, -2.000000, 0.007000
299.11, 223.11, 289.75, -47.583000, -2.004000, 0.017000
290.17, 223.11, 289.75, -47.564000, -2.004000, 0.006000
281.22, 223.11, 289.75, -47.552000, -2.016000, 0.001000
272.27, 223.11, 289.75, -47.544000, -2.004000, -0.020000
263.33, 223.11, 289.75, -47.533000, -2.004000, -0.035000
254.38, 223.11, 289.75, -47.523000, -2.001000, -0.034000
245.43, 223.11, 289.75, -47.515000, -1.998000, -0.041000
236.48, 223.11, 289.75, -47.518000, -2.007000, -0.059000
227.54, 223.11, 289.75, -47.526000, -2.002000, -0.075000
218.59, 223.11, 289.75, -47.523000, -1.992000, -0.082000
209.64, 223.11, 289.75, -47.526000, -1.991000, -0.091000
200.69, 223.11, 289.75, -47.533000, -1.992000, -0.099000
191.75, 223.11, 289.75, -47.534000, -1.982000, -0.115000
182.80, 223.11, 289.75, -47.547000, -1.990000, -0.120000
182.80, 232.06, 289.75, -47.546000, -1.983000, -0.119000
191.75, 232.06, 289.75, -47.538000, -1.978000, -0.103000
200.69, 232.06, 289.75, -47.530000, -1.992000, -0.092000
209.64, 232.06, 289.75, -47.520000, -1.995000, -0.096000
218.59, 232.06, 289.75, -47.511000, -1.995000, -0.071000
227.54, 232.06, 289.75, -47.511000, -1.999000, -0.069000
236.48, 232.06, 289.75, -47.509000, -2.002000, -0.057000
245.43, 232.06, 289.75, -47.506000, -2.015000, -0.036000
254.38, 232.06, 289.75, -47.507000, -2.000000, -0.026000
263.33, 232.06, 289.75, -47.517000, -2.003000, -0.015000
272.27, 232.06, 289.75, -47.518000, -2.014000, -0.002000
281.22, 232.06, 289.75, -47.525000, -2.015000, 0.013000
272.27, 241.01, 289.75, -47.516000, -2.014000, 0.001000
263.33, 241.01, 289.75, -47.506000, -2.011000, -0.006000
254.38, 241.01, 289.75, -47.504000, -2.014000, -0.030000
245.43, 241.01, 289.75, -47.498000, -2.004000, -0.046000
236.48, 241.01, 289.75, -47.495000, -2.015000, -0.052000
227.54, 241.01, 289.75, -47.499000, -2.003000, -0.074000
218.59, 241.01, 289.75, -47.500000, -1.995000, -0.079000
209.64, 241.01, 289.75, -47.507000, -2.000000, -0.083000
209.64, 249.95, 298.70, -47.498000, -1.988000, -0.079000
218.59, 249.95, 298.70, -47.493000, -1.991000, -0.070000
227.54, 249.95, 298.70, -47.483000, -1.993000, -0.067000
236.48, 249.95, 298.70, -47.479000, -1.994000, -0.040000
245.43, 249.95, 298.70, -47.478000, -2.008000, -0.031000
254.38, 249.95, 298.70, -47.484000, -2.005000, -0.021000
281.22, 241.01, 298.70, -47.510000, -2.011000, 0.027000
272.27, 241.01, 298.70, -47.511000, -2.017000, 0.000000
263.33, 241.01, 298.70, -47.505000, -2.006000, 0.000000
254.38, 241.01, 298.70, -47.498000, -2.005000, -0.017000
245.43, 241.01, 298.70, -47.499000, -2.007000, -0.038000
236.48, 241.01, 298.70, -47.490000, -1.988000, -0.049000
227.54, 241.01, 298.70, -47.496000, -1.996000, -0.063000
218.59, 241.01, 298.70, -47.495000, -1.981000, -0.079000
209.64, 241.01, 298.70, -47.503000, -1.983000, -0.076000
200.69, 241.01, 298.70, -47.507000, -1.986000, -0.108000
182.80, 232.06, 298.70, -47.530000, -1.970000, -0.114000
191.75, 232.06, 298.70, -47.536000, -1.974000, -0.124000
200.69, 232.06, 298.70, -47.528000, -1.983000, -0.088000
209.64, 232.06, 298.70, -47.520000, -1.979000, -0.088000
218.59, 232.06, 298.70, -47.512000, -1.991000, -0.079000
227.54, 232.06, 298.70, -47.510000, -2.001000, -0.067000
236.48, 232.06, 298.70, -47.503000, -1.998000, -0.063000
245.43, 232.06, 298.70, -47.509000, -2.001000, -0.049000
254.38, 232.06, 298.70, -47.509000, -2.004000, -0.027000
263.33, 232.06, 298.70, -47.515000, -2.002000, -0.014000
272.27, 232.06, 298.70, -47.519000, -2.010000, 0.001000
281.22, 232.06, 298.70, -47.527000, -2.018000, 0.014000
299.11, 223.11, 298.70, -47.559000, -2.016000, 0.029000
290.17, 223.11, 298.70, -47.568000, -2.007000, 0.019000
281.22, 223.11, 298.70, -47.548000, -1.998000, 0.006000
272.27, 223.11, 298.70, -47.538000, -2.003000, -0.018000
263.33, 223.11, 298.70, -47.532000, -1.995000, -0.032000
254.38, 223.11, 298.70, -47.527000, -2.005000, -0.038000
245.43, 223.11, 298.70, -47.523000, -1.995000, -0.049000
236.48, 223.11, 298.70, -47.519000, -1.992000, -0.065000
227.54, 223.11, 298.70, -47.521000, -1.991000, -0.077000
218.59, 223.11, 298.70, -47.517000, -1.987000, -0.092000
209.64, 223.11, 298.70, -47.523000, -1.979000, -0.098000
200.69, 223.11, 298.70, -47.526000, -1.986000, -0.106000
191.75, 223.11, 298.70, -47.537000, -1.978000, -0.119000
182.80, 223.11, 298.70, -47.549000, -1.975000, -0.128000
164.90, 214.16, 298.70, -47.581000, -1.974000, -0.145000
173.85, 214.16, 298.70, -47.594000, -1.972000, -0.132000
182.80, 214.16, 298.70, -47.569000, -1.975000, -0.124000
191.75, 214.16, 298.70, -47.557000, -1.976000, -0.127000
200.69, 214.16, 298.70, -47.541000, -1.977000, -0.107000
209.64, 214.16, 298.70, -47.536000, -1.981000, -0.101000
218.59, 214.16, 298.70, -47.536000, -1.984000, -0.081000
227.54, 214.16, 298.70, -47.528000, -1.992000, -0.076000
236.48, 214.16, 298.70, -47.527000, -1.994000, -0.068000
245.43, 214.16, 298.70, -47.526000, -1.998000, -0.062000
254.38, 214.16, 298.70, -47.535000, -2.000000, -0.050000
263.33, 214.16, 298.70, -47.535000, -2.006000, -0.034000
272.27, 214.16, 298.70, -47.541000, -2.007000, -0.019000
281.22, 214.16, 298.70, -47.555000, -2.004000, -0.029000
290.17, 214.16, 298.70, -47.565000, -2.001000, -0.007000
299.11, 214.16, 298.70, -47.581000, -2.007000, 0.006000
308.06, 205.22, 298.70, -47.599000, -2.006000, -0.003000
299.11, 205.22, 298.70, -47.610000, -1.996000, -0.009000
290.17, 205.22, 298.70, -47.591000, -2.001000, -0.029000
281.22, 205.22, 298.70, -47.571000, -2.001000, -0.028000
272.27, 205.22, 298.70, -47.562000, -1.994000, -0.040000
263.33, 205.22, 298.70, -47.551000, -2.002000, -0.051000
254.38, 205.22, 298.70, -47.548000, -1.998000, -0.060000
245.43, 205.22, 298.70, -47.540000, -2.000000, -0.069000
236.48, 205.22, 298.70, -47.539000, -1.994000, -0.080000
227.54, 205.22, 298.70, -47.537000, -1.988000, -0.096000
218.59, 205.22, 298.70, -47.538000, -1.981000, -0.084000
209.64, 205.22, 298.70, -47.542000, -1.988000, -0.097000
200.69, 205.22, 298.70, -47.545000, -1.979000, -0.115000
191.75, 205.22, 298.70, -47.556000, -1.984000, -0.117000
182.80, 205.22, 298.70, -47.567000, -1.975000, -0.123000
173.85, 205.22, 298.70, -47.579000, -1.968000, -0.134000
155.96, 196.27, 298.70, -47.611000, -1.968000, -0.150000
164.90, 196.27, 298.70, -47.620000, -1.975000, -0.132000
173.85, 196.27, 298.70, -47.600000, -1.980000, -0.135000
182.80, 196.27, 298.70, -47.586000, -1.969000, -0.119000
191.75, 196.27, 298.70, -47.575000, -1.986000, -0.130000
200.69, 196.27, 298.70, -47.562000, -1.986000, -0.123000
209.64, 196.27, 298.70, -47.553000, -1.986000, -0.104000
218.59, 196.27, 298.70, -47.550000, -1.981000, -0.092000
227.54, 196.27, 298.70, -47.546000, -1.992000, -0.097000
236.48, 196.27, 298.70, -47.541000, -2.003000, -0.081000
245.43, 196.27, 298.70, -47.542000, -1.998000, -0.077000
254.38, 196.27, 298.70, -47.546000, -1.998000, -0.080000
263.33, 196.27, 298.70, -47.550000, -1.991000, -0.068000
272.27, 196.27, 298.70, -47.561000, -1.992000, -0.053000
281.22, 196.27, 298.70, -47.570000, -2.001000, -0.048000
290.17, 196.27, 298.70, -47.586000, -1.996000, -0.039000
299.11, 196.27, 298.70, -47.596000, -1.993000, -0.048000
308.06, 196.27, 298.70, -47.614000, -2.007000, -0.048000
317.01, 187.32, 298.70, -47.638000, -1.996000, -0.062000
308.06, 187.32, 298.70, -47.644000, -2.002000, -0.067000
299.11, 187.32, 298.70, -47.617000, -1.995000, -0.060000
290.17, 187.32, 298.70, -47.597000, -1.993000, -0.064000
281.22, 187.32, 298.70, -47.591000, -2.008000, -0.077000
272.27, 187.32, 298.70, -47.577000, -2.002000, -0.071000
263.33, 187.32, 298.70, -47.567000, -2.000000, -0.080000
254.38, 187.32, 298.70, -47.560000, -2.006000, -0.082000
245.43, 187.32, 298.70, -47.554000, -2.008000, -0.086000
236.48, 187.32, 298.70, -47.543000, -2.004000, -0.099000
227.54, 187.32, 298.70, -47.551000, -1.991000, -0.104000
218.59, 187.32, 298.70, -47.545000, -1.987000, -0.099000
209.64, 187.32, 298.70, -47.558000, -1.987000, -0.112000
200.69, 187.32, 298.70, -47.559000, -1.990000, -0.121000
191.75, 187.32, 298.70, -47.565000, -1.993000, -0.121000
182.80, 187.32, 298.70, -47.574000, -1.971000, -0.131000
173.85, 187.32, 298.70, -47.583000, -1.965000, -0.126000
164.90, 187.32, 298.70, -47.605000, -1.979000, -0.140000
155.96, 178.37, 298.70, -47.625000, -1.974000, -0.138000
164.90, 178.37, 298.70, -47.619000, -1.983000, -0.138000
173.85, 178.37, 298.70, -47.606000, -1.975000, -0.121000
182.80, 178.37, 298.70, -47.596000, -1.984000, -0.115000
191.75, 178.37, 298.70, -47.583000, -1.983000, -0.115000
200.69, 178.37, 298.70, -47.567000, -1.995000, -0.115000
209.64, 178.37, 298.70, -47.566000, -1.996000, -0.114000
218.59, 178.37, 298.70, -47.561000, -1.995000, -0.110000
227.54, 178.37, 298.70, -47.553000, -1.994000, -0.103000
236.48, 178.37, 298.70, -47.556000, -2.002000, -0.096000
245.43, 178.37, 298.70, -47.557000, -2.002000, -0.094000
254.38, 178.37, 298.70, -47.557000, -2.004000, -0.098000
263.33, 178.37, 298.70, -47.561000, -2.003000, -0.092000
272.27, 178.37, 298.70, -47.570000, -1.998000, -0.087000
281.22, 178.37, 298.70, -47.578000, -2.002000, -0.080000
290.17, 178.37, 298.70, -47.588000, -2.000000, -0.083000
299.11, 178.37, 298.70, -47.598000, -2.005000, -0.069000
308.06, 178.37, 298.70, -47.612000, -1.992000, -0.071000
317.01, 169.43, 298.70, -47.638000, -1.989000, -0.104000
308.06, 169.43, 298.70, -47.633000, -2.000000, -0.093000
299.11, 169.43, 298.70, -47.614000, -2.003000, -0.090000
290.17, 169.43, 298.70, -47.602000, -2.005000, -0.090000
281.22, 169.43, 298.70, -47.591000, -2.002000, -0.088000
272.27, 169.43, 298.70, -47.582000, -2.003000, -0.091000
263.33, 169.43, 298.70, -47.576000, -2.002000, -0.101000
254.38, 169.43, 298.70, -47.564000, -2.003000, -0.102000
245.43, 169.43, 298.70, -47.562000, -2.003000, -0.112000
236.48, 169.43, 298.70, -47.553000, -2.002000, -0.107000
227.54, 169.43, 298.70, -47.553000, -2.001000, -0.104000
218.59, 169.43, 298.70, -47.554000, -1.996000, -0.119000
209.64, 169.43, 298.70, -47.560000, -1.988000, -0.116000
200.69, 169.43, 298.70, -47.568000, -1.999000, -0.112000
191.75, 169.43, 298.70, -47.572000, -1.986000, -0.124000
182.80, 169.43, 298.70, -47.582000, -1.987000, -0.120000
173.85, 169.43, 298.70, -47.593000, -1.984000, -0.132000
164.90, 169.43, 298.70, -47.608000, -1.984000, -0.135000
155.96, 160.48, 298.70, -47.621000, -1.986000, -0.141000
164.90, 160.48, 298.70, -47.628000, -1.981000, -0.125000
173.85, 160.48, 298.70, -47.614000, -1.992000, -0.127000
182.80, 160.48, 298.70, -47.596000, -1.995000, -0.117000
191.75, 160.48, 298.70, -47.581000, -1.996000, -0.119000
200.69, 160.48, 298.70, -47.574000, -1.990000, -0.120000
209.64, 160.48, 298.70, -47.565000, -1.991000, -0.118000
218.59, 160.48, 298.70, -47.560000, -2.003000, -0.110000
227.54, 160.48, 298.70, -47.559000, -2.004000, -0.109000
236.48, 160.48, 298.70, -47.560000, -1.996000, -0.108000
245.43, 160.48, 298.70, -47.561000, -2.013000, -0.107000
254.38, 160.48, 298.70, -47.561000, -2.004000, -0.091000
263.33, 160.48, 298.70, -47.568000, -2.003000, -0.112000
272.27, 160.48, 298.70, -47.572000, -2.005000, -0.105000
281.22, 160.48, 298.70, -47.579000, -2.010000, -0.104000
290.17, 160.48, 298.70, -47.588000, -2.008000, -0.118000
299.11, 160.48, 298.70, -47.598000, -2.000000, -0.112000
308.06, 160.48, 298.70, -47.613000, -1.995000, -0.109000
317.01, 151.53, 298.70, -47.630000, -2.001000, -0.119000
308.06, 151.53, 298.70, -47.626000, -1.992000, -0.132000
299.11, 151.53, 298.70, -47.614000, -2.000000, -0.115000
290.17, 151.53, 298.70, -47.601000, -2.010000, -0.127000
281.22, 151.53, 298.70, -47.590000, -2.006000, -0.129000
272.27, 151.53, 298.70, -47.580000, -2.004000, -0.124000
263.33, 151.53, 298.70, -47.575000, -2.019000, -0.121000
254.38, 151.53, 298.70, -47.565000, -2.012000, -0.127000
245.43, 151.53, 298.70, -47.561000, -2.012000, -0.115000
236.48, 151.53, 298.70, -47.558000, -2.008000, -0.120000
227.54, 151.53, 298.70, -47.562000, -2.007000, -0.132000
218.59, 151.53, 298.70, -47.557000, -2.003000, -0.123000
209.64, 151.53, 298.70, -47.565000, -2.006000, -0.134000
200.69, 151.53, 298.70, -47.568000, -1.998000, -0.124000
191.75, 151.53, 298.70, -47.571000, -2.000000, -0.130000
182.80, 151.53, 298.70, -47.585000, -1.988000, -0.126000
173.85, 151.53, 298.70, -47.599000, -1.995000, -0.121000
164.90, 151.53, 298.70, -47.608000, -1.995000, -0.121000
164.90, 142.59, 298.70, -47.622000, -1.990000, -0.118000
173.85, 142.59, 298.70, -47.615000, -2.005000, -0.114000
182.80, 142.59, 298.70, -47.599000, -2.001000, -0.126000
191.75, 142.59, 298.70, -47.588000, -2.005000, -0.117000
200.69, 142.59, 298.70, -47.577000, -2.002000, -0.120000
209.64, 142.59, 298.70, -47.566000, -2.001000, -0.115000
218.59, 142.59, 298.70, -47.558000, -2.012000, -0.126000
227.54, 142.59, 298.70, -47.562000, -2.015000, -0.115000
236.48, 142.59, 298.70, -47.555000, -2.013000, -0.115000
245.43, 142.59, 298.70, -47.554000, -2.018000, -0.118000
254.38, 142.59, 298.70, -47.559000, -2.016000, -0.125000
263.33, 142.59, 298.70, -47.562000, -2.008000, -0.126000
272.27, 142.59, 298.70, -47.571000, -2.010000, -0.132000
281.22, 142.59, 298.70, -47.575000, -2.010000, -0.138000
290.17, 142.59, 298.70, -47.583000, -2.006000, -0.138000
299.11, 142.59, 298.70, -47.594000, -2.007000, -0.128000
308.06, 133.64, 298.70, -47.607000, -2.001000, -0.145000
299.11, 133.64, 298.70, -47.602000, -2.007000, -0.158000
290.17, 133.64, 298.70, -47.595000, -2.004000, -0.137000
281.22, 133.64, 298.70, -47.579000, -2.015000, -0.134000
272.27, 133.64, 298.70, -47.573000, -2.014000, -0.139000
263.33, 133.64, 298.70, -47.564000, -2.018000, -0.129000
254.38, 133.64, 298.70, -47.564000, -2.011000, -0.124000
245.43, 133.64, 298.70, -47.558000, -2.015000, -0.135000
236.48, 133.64, 298.70, -47.557000, -2.021000, -0.125000
227.54, 133.64, 298.70, -47.554000, -2.012000, -0.134000
218.59, 133.64, 298.70, -47.554000, -2.014000, -0.116000
209.64, 133.64, 298.70, -47.562000, -2.008000, -0.128000
200.69, 133.64, 298.70, -47.565000, -2.013000, -0.126000
191.75, 133.64, 298.70, -47.577000, -2.002000, -0.127000
182.80, 133.64, 298.70, -47.585000, -1.999000, -0.132000
173.85, 133.64, 298.70, -47.598000, -2.006000, -0.124000
173.85, 124.69, 298.70, -47.607000, -2.017000, -0.113000
182.80, 124.69, 298.70, -47.597000, -2.013000, -0.121000
191.75, 124.69, 298.70, -47.585000, -2.010000, -0.117000
200.69, 124.69, 298.70, -47.570000, -2.006000, -0.117000
209.64, 124.69, 298.70, -47.566000, -2.000000, -0.123000
218.59, 124.69, 298.70, -47.557000, -2.024000, -0.130000
227.54, 124.69, 298.70, -47.553000, -2.016000, -0.121000
236.48, 124.69, 298.70, -47.554000, -2.017000, -0.127000
245.43, 124.69, 298.70, -47.556000, -2.018000, -0.134000
254.38, 124.69, 298.70, -47.553000, -2.017000, -0.135000
263.33, 124.69, 298.70, -47.558000, -2.012000, -0.138000
272.27, 124.69, 298.70, -47.559000, -2.017000, -0.145000
281.22, 124.69, 298.70, -47.567000, -2.010000, -0.145000
290.17, 124.69, 298.70, -47.581000, -2.018000, -0.148000
290.17, 115.74, 298.70, -47.582000, -2.025000, -0.170000
281.22, 115.74, 298.70, -47.571000, -2.018000, -0.149000
272.27, 115.74, 298.70, -47.564000, -2.019000, -0.148000
263.33, 115.74, 298.70, -47.558000, -2.027000, -0.136000
254.38, 115.74, 298.70, -47.554000, -2.024000, -0.134000
245.43, 115.74, 298.70, -47.552000, -2.014000, -0.137000
236.48, 115.74, 298.70, -47.548000, -2.018000, -0.135000
227.54, 115.74, 298.70, -47.551000, -2.016000, -0.127000
218.59, 115.74, 298.70, -47.550000, -2.028000, -0.125000
209.64, 115.74, 298.70, -47.559000, -2.022000, -0.130000
200.69, 115.74, 298.70, -47.564000, -2.021000, -0.126000
191.75, 115.74, 298.70, -47.572000, -2.010000, -0.117000
191.75, 106.80, 298.70, -47.576000, -2.019000, -0.120000
200.69, 106.80, 298.70, -47.567000, -2.017000, -0.116000
209.64, 106.80, 298.70, -47.562000, -2.015000, -0.125000
218.59, 106.80, 298.70, -47.559000, -2.021000, -0.125000
227.54, 106.80, 298.70, -47.549000, -2.024000, -0.127000
236.48, 106.80, 298.70, -47.544000, -2.040000, -0.131000
245.43, 106.80, 298.70, -47.542000, -2.035000, -0.141000
254.38, 106.80, 298.70, -47.549000, -2.025000, -0.137000
263.33, 106.80, 298.70, -47.547000, -2.028000, -0.139000
272.27, 106.80, 298.70, -47.552000, -2.025000, -0.145000
263.33, 97.85, 298.70, -47.550000, -2.035000, -0.157000
254.38, 97.85, 298.70, -47.544000, -2.026000, -0.141000
245.43, 97.85, 298.70, -47.540000, -2.035000, -0.141000
236.48, 97.85, 298.70, -47.539000, -2.035000, -0.137000
227.54, 97.85, 298.70, -47.540000, -2.026000, -0.135000
218.59, 97.85, 298.70, -47.544000, -2.019000, -0.130000
218.59, 88.90, 307.65, -47.543000, -2.037000, -0.129000
227.54, 88.90, 307.65, -47.539000, -2.028000, -0.120000
236.48, 88.90, 307.65, -47.539000, -2.041000, -0.136000
245.43, 88.90, 307.65, -47.533000, -2.036000, -0.139000
281.22, 97.85, 307.65, -47.552000, -2.035000, -0.159000
272.27, 97.85, 307.65, -47.552000, -2.036000, -0.163000
263.33, 97.85, 307.65, -47.550000, -2.040000, -0.154000
254.38, 97.85, 307.65, -47.545000, -2.036000, -0.153000
245.43, 97.85, 307.65, -47.540000, -2.030000, -0.145000
236.48, 97.85, 307.65, -47.541000, -2.034000, -0.139000
227.54, 97.85, 307.65, -47.541000, -2.022000, -0.146000
218.59, 97.85, 307.65, -47.542000, -2.017000, -0.132000
209.64, 97.85, 307.65, -47.549000, -2.033000, -0.120000
200.69, 97.85, 307.65, -47.553000, -2.015000, -0.123000
182.80, 106.80, 307.65, -47.572000, -2.013000, -0.119000
191.75, 106.80, 307.65, -47.583000, -2.013000, -0.123000
200.69, 106.80, 307.65, -47.569000, -2.016000, -0.126000
209.64, 106.80, 307.65, -47.558000, -2.027000, -0.126000
218.59, 106.80, 307.65, -47.552000, -2.017000, -0.138000
227.54, 106.80, 307.65, -47.548000, -2.025000, -0.132000
236.48, 106.80, 307.65, -47.549000, -2.031000, -0.141000
245.43, 106.80, 307.65, -47.547000, -2.039000, -0.145000
254.38, 106.80, 307.65, -47.548000, -2.028000, -0.150000
263.33, 106.80, 307.65, -47.546000, -2.028000, -0.150000
272.27, 106.80, 307.65, -47.552000, -2.026000, -0.150000
281.22, 106.80, 307.65, -47.557000, -2.033000, -0.166000
299.11, 115.74, 307.65, -47.586000, -2.015000, -0.176000
