# COSI2 B0 scan
# time 2024-05-22 18:55:30.362520
# MAGNET CENTER IN LAB: x 241.700 mm, y 131.100 mm, z 273.800 mm
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg
# path: /home/cosi/cosi-measure/Software/COSI2/data/240522/path_no_magnet_80mm_8pts
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
225.700,115.100,321.800,-47.5560,-0.8380,1.9340,47.6000
215.030,115.100,321.800,-47.5430,-0.8350,1.9310,47.5900
204.370,115.100,321.800,-47.5410,-0.8270,1.9360,47.5880
193.700,104.430,321.800,-47.5430,-0.8220,1.9340,47.5890
204.370,104.430,321.800,-47.5480,-0.8300,1.9280,47.5940
215.030,104.430,321.800,-47.5430,-0.8280,1.9270,47.5890
225.700,104.430,321.800,-47.5430,-0.8380,1.9290,47.5910
236.370,104.430,321.800,-47.5470,-0.8410,1.9230,47.5930
247.030,104.430,321.800,-47.5420,-0.8460,1.9270,47.5890
257.700,104.430,321.800,-47.5620,-0.8510,1.9250,47.6080
268.370,104.430,321.800,-47.5690,-0.8490,1.9150,47.6150
279.030,104.430,321.800,-47.5860,-0.8560,1.9090,47.6250
289.700,104.430,321.800,-47.5890,-0.8490,1.9060,47.6350
289.700,93.770,321.800,-47.6090,-0.8390,1.9090,47.6550
279.030,93.770,321.800,-47.6170,-0.8450,1.8950,47.6590
268.370,93.770,321.800,-47.5940,-0.8470,1.9090,47.6420
257.700,93.770,321.800,-47.5770,-0.8580,1.9060,47.6250
247.030,93.770,321.800,-47.5630,-0.8540,1.9110,47.6050
236.370,93.770,321.800,-47.5540,-0.8590,1.9140,47.6030
225.700,93.770,321.800,-47.5460,-0.8550,1.9190,47.5950
215.030,93.770,321.800,-47.5400,-0.8520,1.9230,47.5840
225.700,83.100,321.800,-47.5330,-0.8450,1.9320,47.5800
236.370,83.100,321.800,-47.5300,-0.8580,1.9230,47.5800
247.030,83.100,321.800,-47.5410,-0.8590,1.9120,47.5850
257.700,83.100,321.800,-47.5440,-0.8680,1.9060,47.5910
225.700,83.100,332.470,-47.5550,-0.8660,1.8980,47.6040
236.370,83.100,332.470,-47.5270,-0.8640,1.9050,47.5730
247.030,83.100,332.470,-47.5340,-0.8700,1.8970,47.5800
257.700,83.100,332.470,-47.5470,-0.8750,1.8860,47.5920
289.700,93.770,332.470,-47.5540,-0.8780,1.8840,47.5990
279.030,93.770,332.470,-47.6240,-0.8540,1.8830,47.6690
268.370,93.770,332.470,-47.6000,-0.8610,1.8900,47.6470
257.700,93.770,332.470,-47.5820,-0.8620,1.9010,47.6250
247.030,93.770,332.470,-47.5720,-0.8650,1.9020,47.6130
236.370,93.770,332.470,-47.5540,-0.8630,1.9060,47.5990
225.700,93.770,332.470,-47.5490,-0.8590,1.9110,47.5920
215.030,93.770,332.470,-47.5380,-0.8560,1.9120,47.5830
204.370,104.430,332.470,-47.5270,-0.8540,1.9210,47.5700
215.030,104.430,332.470,-47.5380,-0.8310,1.9170,47.5840
225.700,104.430,332.470,-47.5410,-0.8440,1.9150,47.5870
236.370,104.430,332.470,-47.5440,-0.8460,1.9110,47.5860
247.030,104.430,332.470,-47.5500,-0.8580,1.9080,47.5960
257.700,104.430,332.470,-47.5590,-0.8540,1.9110,47.6060
268.370,104.430,332.470,-47.5740,-0.8520,1.9010,47.6220
279.030,104.430,332.470,-47.5820,-0.8490,1.9010,47.6310
300.370,115.100,332.470,-47.6010,-0.8470,1.8970,47.6440
289.700,115.100,332.470,-47.6340,-0.8440,1.9080,47.6760
279.030,115.100,332.470,-47.6120,-0.8370,1.9150,47.6580
268.370,115.100,332.470,-47.6000,-0.8430,1.9170,47.6430
257.700,115.100,332.470,-47.5880,-0.8430,1.9210,47.6300
247.030,115.100,332.470,-47.5710,-0.8420,1.9230,47.6150
236.370,115.100,332.470,-47.5600,-0.8460,1.9190,47.6100
225.700,115.100,332.470,-47.5510,-0.8410,1.9190,47.5950
215.030,115.100,332.470,-47.5460,-0.8380,1.9150,47.5920
204.370,115.100,332.470,-47.5400,-0.8300,1.9220,47.5860
193.700,125.770,332.470,-47.5440,-0.8250,1.9180,47.5900
204.370,125.770,332.470,-47.5410,-0.8040,1.9200,47.5870
215.030,125.770,332.470,-47.5320,-0.8120,1.9210,47.5780
225.700,125.770,332.470,-47.5470,-0.8200,1.9260,47.5870
236.370,125.770,332.470,-47.5390,-0.8310,1.9310,47.5920
247.030,125.770,332.470,-47.5530,-0.8310,1.9290,47.5910
257.700,125.770,332.470,-47.5660,-0.8310,1.9260,47.6140
268.370,125.770,332.470,-47.5710,-0.8300,1.9230,47.6210
279.030,125.770,332.470,-47.5880,-0.8340,1.9300,47.6340
289.700,125.770,332.470,-47.6030,-0.8310,1.9230,47.6510
300.370,136.430,332.470,-47.6150,-0.8290,1.9290,47.6580
289.700,136.430,332.470,-47.6290,-0.8160,1.9500,47.6730
279.030,136.430,332.470,-47.6170,-0.8150,1.9570,47.6650
268.370,136.430,332.470,-47.6020,-0.8160,1.9520,47.6490
257.700,136.430,332.470,-47.5850,-0.8190,1.9500,47.6270
247.030,136.430,332.470,-47.5740,-0.8200,1.9430,47.6200
236.370,136.430,332.470,-47.5580,-0.8190,1.9410,47.6050
225.700,136.430,332.470,-47.5480,-0.8180,1.9410,47.5950
215.030,136.430,332.470,-47.5450,-0.8210,1.9370,47.5920
204.370,136.430,332.470,-47.5410,-0.8110,1.9290,47.5880
193.700,147.100,332.470,-47.5390,-0.8070,1.9230,47.5870
204.370,147.100,332.470,-47.5340,-0.7840,1.9320,47.5780
215.030,147.100,332.470,-47.5340,-0.7920,1.9290,47.5800
225.700,147.100,332.470,-47.5370,-0.8030,1.9390,47.5810
236.370,147.100,332.470,-47.5400,-0.8070,1.9410,47.5860
247.030,147.100,332.470,-47.5460,-0.8160,1.9480,47.5910
257.700,147.100,332.470,-47.5610,-0.8180,1.9580,47.6110
268.370,147.100,332.470,-47.5650,-0.8180,1.9570,47.6150
279.030,147.100,332.470,-47.5840,-0.8110,1.9580,47.6310
289.700,147.100,332.470,-47.5990,-0.8150,1.9670,47.6460
289.700,157.770,332.470,-47.6150,-0.8140,1.9700,47.6650
279.030,157.770,332.470,-47.6100,-0.8070,2.0060,47.6600
268.370,157.770,332.470,-47.5920,-0.8070,2.0040,47.6410
257.700,157.770,332.470,-47.5770,-0.8120,1.9950,47.6260
247.030,157.770,332.470,-47.5650,-0.8040,1.9870,47.6100
236.370,157.770,332.470,-47.5560,-0.8090,1.9750,47.6030
225.700,157.770,332.470,-47.5420,-0.8070,1.9630,47.5900
215.030,157.770,332.470,-47.5330,-0.8030,1.9580,47.5830
204.370,168.430,332.470,-47.5310,-0.7930,1.9490,47.5740
215.030,168.430,332.470,-47.5270,-0.7870,1.9540,47.5730
225.700,168.430,332.470,-47.5240,-0.7850,1.9640,47.5720
236.370,168.430,332.470,-47.5270,-0.7950,1.9670,47.5740
247.030,168.430,332.470,-47.5340,-0.7960,1.9790,47.5800
257.700,168.430,332.470,-47.5440,-0.8020,1.9930,47.5930
268.370,168.430,332.470,-47.5540,-0.8040,2.0090,47.6050
279.030,168.430,332.470,-47.5690,-0.8020,2.0130,47.6180
268.370,179.100,332.470,-47.5840,-0.8040,2.0240,47.6340
257.700,179.100,332.470,-47.5600,-0.8040,2.0470,47.6100
247.030,179.100,332.470,-47.5410,-0.8020,2.0290,47.5880
236.370,179.100,332.470,-47.5330,-0.8040,2.0110,47.5820
257.700,179.100,343.130,-47.5190,-0.7950,1.9990,47.5680
247.030,179.100,343.130,-47.5410,-0.7870,2.0280,47.5940
215.030,168.430,343.130,-47.5330,-0.7860,2.0100,47.5820
225.700,168.430,343.130,-47.5160,-0.7810,1.9490,47.5660
236.370,168.430,343.130,-47.5300,-0.7810,1.9610,47.5750
247.030,168.430,343.130,-47.5300,-0.7910,1.9720,47.5790
257.700,168.430,343.130,-47.5470,-0.7970,1.9890,47.5940
268.370,168.430,343.130,-47.5630,-0.7960,1.9970,47.6100
279.030,157.770,343.130,-47.5710,-0.7900,2.0100,47.6190
268.370,157.770,343.130,-47.5960,-0.7950,1.9890,47.6480
257.700,157.770,343.130,-47.5810,-0.8020,1.9820,47.6280
247.030,157.770,343.130,-47.5670,-0.7960,1.9770,47.6150
236.370,157.770,343.130,-47.5550,-0.8030,1.9710,47.6030
225.700,157.770,343.130,-47.5410,-0.7990,1.9590,47.5880
204.370,147.100,343.130,-47.5290,-0.7960,1.9510,47.5760
215.030,147.100,343.130,-47.5310,-0.7890,1.9200,47.5750
225.700,147.100,343.130,-47.5330,-0.7990,1.9290,47.5860
236.370,147.100,343.130,-47.5430,-0.8060,1.9350,47.5890
247.030,147.100,343.130,-47.5530,-0.8110,1.9360,47.5990
257.700,147.100,343.130,-47.5630,-0.8080,1.9440,47.6100
268.370,147.100,343.130,-47.5750,-0.8120,1.9510,47.6210
279.030,147.100,343.130,-47.5860,-0.8060,1.9580,47.6340
289.700,136.430,343.130,-47.6090,-0.8050,1.9520,47.6550
279.030,136.430,343.130,-47.6270,-0.8170,1.9320,47.6670
268.370,136.430,343.130,-47.6100,-0.8160,1.9450,47.6570
257.700,136.430,343.130,-47.5890,-0.8220,1.9370,47.6390
247.030,136.430,343.130,-47.5800,-0.8240,1.9400,47.6270
236.370,136.430,343.130,-47.5630,-0.8180,1.9300,47.6100
225.700,136.430,343.130,-47.5550,-0.8160,1.9250,47.6000
215.030,136.430,343.130,-47.5430,-0.8160,1.9250,47.5890
215.030,125.770,343.130,-47.5340,-0.8060,1.9150,47.5790
225.700,125.770,343.130,-47.5350,-0.8230,1.9090,47.5840
236.370,125.770,343.130,-47.5480,-0.8280,1.9080,47.5900
247.030,125.770,343.130,-47.5570,-0.8300,1.9090,47.6050
257.700,125.770,343.130,-47.5640,-0.8310,1.9170,47.6100
268.370,125.770,343.130,-47.5770,-0.8350,1.9120,47.6210
279.030,115.100,343.130,-47.5920,-0.8350,1.9120,47.6390
268.370,115.100,343.130,-47.6060,-0.8500,1.8940,47.6500
257.700,115.100,343.130,-47.5910,-0.8460,1.9030,47.6350
247.030,115.100,343.130,-47.5830,-0.8480,1.9080,47.6290
236.370,115.100,343.130,-47.5680,-0.8470,1.9010,47.6160
225.700,115.100,343.130,-47.5560,-0.8460,1.9040,47.6020
236.370,104.430,343.130,-47.5490,-0.8420,1.9070,47.5950
247.030,104.430,343.130,-47.5500,-0.8570,1.8990,47.5960
