# COSI2 B0 scan
# time 2024-05-24 16:38:32.224152
# MAGNET CENTER IN LAB: x 245.100 mm, y 127.000 mm, z 270.300 mm
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg
# path: /home/cosi/cosi-measure/Software/COSI2/data/240524/slow_ball_90mm
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT],B0_z[mT],B0_abs[mT]
325.630,93.840,303.460,-47.5930,-0.7960,-1.2950,47.6160
316.150,93.840,303.460,-47.6030,-0.7900,-1.2890,47.6260
306.680,93.840,303.460,-47.6060,-0.7890,-1.2810,47.6260
297.210,93.840,303.460,-47.5870,-0.7970,-1.2860,47.6110
287.730,93.840,303.460,-47.5700,-0.8070,-1.2730,47.5970
278.260,93.840,303.460,-47.5550,-0.8010,-1.2690,47.5790
268.780,93.840,303.460,-47.5480,-0.8030,-1.2710,47.5730
259.310,93.840,303.460,-47.5410,-0.8100,-1.2650,47.5650
249.840,93.840,303.460,-47.5310,-0.8120,-1.2630,47.5540
240.360,93.840,303.460,-47.5320,-0.8180,-1.2580,47.5550
230.890,93.840,303.460,-47.5260,-0.8120,-1.2600,47.5470
221.420,93.840,303.460,-47.5270,-0.8090,-1.2550,47.5490
211.940,93.840,303.460,-47.5270,-0.8040,-1.2510,47.5480
202.470,93.840,303.460,-47.5240,-0.7990,-1.2540,47.5470
192.990,93.840,303.460,-47.5330,-0.7990,-1.2480,47.5530
183.520,93.840,303.460,-47.5400,-0.7930,-1.2470,47.5650
174.050,103.320,303.460,-47.5510,-0.7860,-1.2420,47.5690
183.520,103.320,303.460,-47.5610,-0.7750,-1.2410,47.5820
192.990,103.320,303.460,-47.5600,-0.7810,-1.2470,47.5830
202.470,103.320,303.460,-47.5500,-0.7840,-1.2510,47.5740
211.940,103.320,303.460,-47.5400,-0.7860,-1.2490,47.5700
221.420,103.320,303.460,-47.5320,-0.7940,-1.2490,47.5550
230.890,103.320,303.460,-47.5240,-0.8040,-1.2530,47.5470
240.360,103.320,303.460,-47.5210,-0.8060,-1.2540,47.5460
249.840,103.320,303.460,-47.5270,-0.8040,-1.2530,47.5500
259.310,103.320,303.460,-47.5320,-0.8090,-1.2550,47.5540
268.780,103.320,303.460,-47.5260,-0.8120,-1.2590,47.5500
278.260,103.320,303.460,-47.5420,-0.8060,-1.2560,47.5620
287.730,103.320,303.460,-47.5490,-0.8060,-1.2630,47.5720
297.210,103.320,303.460,-47.5590,-0.8030,-1.2660,47.5810
306.680,103.320,303.460,-47.5680,-0.8020,-1.2680,47.5900
316.150,103.320,303.460,-47.5880,-0.7950,-1.2700,47.6090
335.100,112.790,303.460,-47.5980,-0.7970,-1.2730,47.6240
325.630,112.790,303.460,-47.6090,-0.7860,-1.2710,47.6330
316.150,112.790,303.460,-47.6290,-0.7830,-1.2750,47.6550
306.680,112.790,303.460,-47.6130,-0.7900,-1.2590,47.6370
297.210,112.790,303.460,-47.5970,-0.7940,-1.2560,47.6270
287.730,112.790,303.460,-47.5820,-0.7910,-1.2560,47.6050
278.260,112.790,303.460,-47.5610,-0.7920,-1.2520,47.5880
268.780,112.790,303.460,-47.5560,-0.7980,-1.2460,47.5790
259.310,112.790,303.460,-47.5420,-0.8020,-1.2500,47.5670
249.840,112.790,303.460,-47.5340,-0.8050,-1.2480,47.5600
240.360,112.790,303.460,-47.5370,-0.8000,-1.2450,47.5600
230.890,112.790,303.460,-47.5280,-0.7970,-1.2440,47.5490
221.420,112.790,303.460,-47.5260,-0.8000,-1.2520,47.5490
211.940,112.790,303.460,-47.5300,-0.7970,-1.2480,47.5530
202.470,112.790,303.460,-47.5290,-0.7870,-1.2400,47.5520
192.990,112.790,303.460,-47.5340,-0.7820,-1.2440,47.5560
183.520,112.790,303.460,-47.5450,-0.7770,-1.2530,47.5650
174.050,112.790,303.460,-47.5460,-0.7770,-1.2490,47.5680
164.570,122.260,303.460,-47.5650,-0.7700,-1.2540,47.5870
174.050,122.260,303.460,-47.5750,-0.7670,-1.2520,47.6040
183.520,122.260,303.460,-47.5690,-0.7640,-1.2550,47.5960
192.990,122.260,303.460,-47.5540,-0.7640,-1.2560,47.5770
202.470,122.260,303.460,-47.5430,-0.7720,-1.2530,47.5660
211.940,122.260,303.460,-47.5400,-0.7780,-1.2490,47.5590
221.420,122.260,303.460,-47.5280,-0.7830,-1.2490,47.5500
230.890,122.260,303.460,-47.5210,-0.7920,-1.2450,47.5480
240.360,122.260,303.460,-47.5250,-0.7900,-1.2450,47.5480
249.840,122.260,303.460,-47.5250,-0.7970,-1.2410,47.5480
259.310,122.260,303.460,-47.5300,-0.8040,-1.2390,47.5550
268.780,122.260,303.460,-47.5350,-0.8020,-1.2390,47.5570
278.260,122.260,303.460,-47.5460,-0.7970,-1.2380,47.5640
287.730,122.260,303.460,-47.5480,-0.7980,-1.2390,47.5720
297.210,122.260,303.460,-47.5620,-0.7950,-1.2400,47.5850
306.680,122.260,303.460,-47.5780,-0.7920,-1.2380,47.6000
316.150,122.260,303.460,-47.5880,-0.7910,-1.2420,47.6080
325.630,122.260,303.460,-47.6040,-0.7840,-1.2450,47.6260
335.100,131.740,303.460,-47.6190,-0.7870,-1.2510,47.6400
325.630,131.740,303.460,-47.6370,-0.7820,-1.2480,47.6590
316.150,131.740,303.460,-47.6350,-0.7810,-1.2380,47.6630
306.680,131.740,303.460,-47.6180,-0.7790,-1.2360,47.6440
297.210,131.740,303.460,-47.6030,-0.7820,-1.2240,47.6290
287.730,131.740,303.460,-47.5850,-0.7870,-1.2240,47.6070
278.260,131.740,303.460,-47.5720,-0.7890,-1.2230,47.5950
268.780,131.740,303.460,-47.5580,-0.7930,-1.2210,47.5810
259.310,131.740,303.460,-47.5540,-0.7940,-1.2230,47.5740
249.840,131.740,303.460,-47.5450,-0.7910,-1.2270,47.5660
240.360,131.740,303.460,-47.5320,-0.7950,-1.2250,47.5550
230.890,131.740,303.460,-47.5240,-0.7870,-1.2330,47.5490
221.420,131.740,303.460,-47.5250,-0.7890,-1.2290,47.5450
211.940,131.740,303.460,-47.5290,-0.7770,-1.2400,47.5510
202.470,131.740,303.460,-47.5240,-0.7770,-1.2340,47.5460
192.990,131.740,303.460,-47.5320,-0.7750,-1.2420,47.5540
183.520,131.740,303.460,-47.5370,-0.7720,-1.2450,47.5580
174.050,131.740,303.460,-47.5430,-0.7660,-1.2450,47.5650
164.570,141.210,303.460,-47.5630,-0.7590,-1.2520,47.5800
174.050,141.210,303.460,-47.5790,-0.7530,-1.2600,47.6020
183.520,141.210,303.460,-47.5720,-0.7550,-1.2570,47.5980
192.990,141.210,303.460,-47.5540,-0.7630,-1.2540,47.5800
202.470,141.210,303.460,-47.5460,-0.7660,-1.2530,47.5710
211.940,141.210,303.460,-47.5300,-0.7710,-1.2440,47.5530
221.420,141.210,303.460,-47.5240,-0.7680,-1.2410,47.5470
230.890,141.210,303.460,-47.5240,-0.7830,-1.2410,47.5470
240.360,141.210,303.460,-47.5210,-0.7840,-1.2330,47.5470
249.840,141.210,303.460,-47.5210,-0.7870,-1.2290,47.5450
259.310,141.210,303.460,-47.5290,-0.7870,-1.2210,47.5520
268.780,141.210,303.460,-47.5340,-0.7880,-1.2160,47.5550
278.260,141.210,303.460,-47.5410,-0.7950,-1.2180,47.5610
287.730,141.210,303.460,-47.5470,-0.7900,-1.2120,47.5720
297.210,141.210,303.460,-47.5680,-0.7880,-1.2110,47.5900
306.680,141.210,303.460,-47.5790,-0.7870,-1.2070,47.6010
316.150,141.210,303.460,-47.5960,-0.7800,-1.2070,47.6160
325.630,141.210,303.460,-47.6090,-0.7810,-1.2090,47.6260
325.630,150.680,303.460,-47.6280,-0.7830,-1.2190,47.6470
316.150,150.680,303.460,-47.6400,-0.7840,-1.1980,47.6620
306.680,150.680,303.460,-47.6270,-0.7820,-1.1830,47.6530
297.210,150.680,303.460,-47.6040,-0.7770,-1.1880,47.6310
287.730,150.680,303.460,-47.5860,-0.7800,-1.1850,47.6070
278.260,150.680,303.460,-47.5690,-0.7810,-1.1890,47.5940
268.780,150.680,303.460,-47.5640,-0.7830,-1.1890,47.5820
259.310,150.680,303.460,-47.5480,-0.7800,-1.1990,47.5730
249.840,150.680,303.460,-47.5360,-0.7780,-1.2040,47.5580
240.360,150.680,303.460,-47.5280,-0.7810,-1.2100,47.5530
230.890,150.680,303.460,-47.5240,-0.7790,-1.2130,47.5450
221.420,150.680,303.460,-47.5180,-0.7770,-1.2190,47.5390
211.940,150.680,303.460,-47.5210,-0.7770,-1.2220,47.5440
202.470,150.680,303.460,-47.5200,-0.7680,-1.2290,47.5430
192.990,150.680,303.460,-47.5230,-0.7660,-1.2350,47.5460
183.520,150.680,303.460,-47.5270,-0.7590,-1.2420,47.5500
174.050,160.160,303.460,-47.5410,-0.7540,-1.2450,47.5600
183.520,160.160,303.460,-47.5490,-0.7440,-1.2540,47.5720
192.990,160.160,303.460,-47.5480,-0.7440,-1.2490,47.5700
202.470,160.160,303.460,-47.5350,-0.7500,-1.2420,47.5550
211.940,160.160,303.460,-47.5240,-0.7590,-1.2340,47.5450
221.420,160.160,303.460,-47.5170,-0.7670,-1.2290,47.5390
230.890,160.160,303.460,-47.5110,-0.7680,-1.2220,47.5340
240.360,160.160,303.460,-47.5170,-0.7770,-1.2160,47.5390
249.840,160.160,303.460,-47.5160,-0.7730,-1.2080,47.5360
259.310,160.160,303.460,-47.5170,-0.7800,-1.2010,47.5370
268.780,160.160,303.460,-47.5220,-0.7820,-1.1930,47.5440
278.260,160.160,303.460,-47.5310,-0.7860,-1.1860,47.5520
287.730,160.160,303.460,-47.5410,-0.7860,-1.1770,47.5620
297.210,160.160,303.460,-47.5630,-0.7840,-1.1760,47.5850
306.680,160.160,303.460,-47.5770,-0.7840,-1.1710,47.5960
316.150,160.160,303.460,-47.5920,-0.7800,-1.1630,47.6120
325.630,169.630,303.460,-47.6100,-0.7820,-1.1540,47.6300
316.150,169.630,303.460,-47.6380,-0.7850,-1.1520,47.6570
306.680,169.630,303.460,-47.6390,-0.7830,-1.1290,47.6600
297.210,169.630,303.460,-47.5980,-0.7820,-1.1340,47.6180
287.730,169.630,303.460,-47.5780,-0.7890,-1.1360,47.6020
278.260,169.630,303.460,-47.5590,-0.7850,-1.1480,47.5820
268.780,169.630,303.460,-47.5460,-0.7820,-1.1540,47.5670
259.310,169.630,303.460,-47.5320,-0.7810,-1.1630,47.5530
249.840,169.630,303.460,-47.5260,-0.7830,-1.1700,47.5460
240.360,169.630,303.460,-47.5120,-0.7810,-1.1830,47.5360
230.890,169.630,303.460,-47.5060,-0.7830,-1.1910,47.5300
221.420,169.630,303.460,-47.5040,-0.7770,-1.1990,47.5240
211.940,169.630,303.460,-47.5070,-0.7740,-1.2060,47.5280
202.470,169.630,303.460,-47.5080,-0.7620,-1.2120,47.5280
192.990,169.630,303.460,-47.5130,-0.7600,-1.2250,47.5340
183.520,169.630,303.460,-47.5220,-0.7540,-1.2350,47.5440
183.520,179.110,303.460,-47.5280,-0.7470,-1.2420,47.5500
192.990,179.110,303.460,-47.5300,-0.7430,-1.2470,47.5530
202.470,179.110,303.460,-47.5210,-0.7520,-1.2400,47.5450
211.940,179.110,303.460,-47.5080,-0.7570,-1.2290,47.5310
221.420,179.110,303.460,-47.5030,-0.7630,-1.2210,47.5250
230.890,179.110,303.460,-47.4950,-0.7630,-1.2090,47.5170
240.360,179.110,303.460,-47.4970,-0.7750,-1.2050,47.5170
249.840,179.110,303.460,-47.4990,-0.7850,-1.1900,47.5180
259.310,179.110,303.460,-47.5020,-0.7770,-1.1780,47.5250
268.780,179.110,303.460,-47.5040,-0.7850,-1.1700,47.5250
278.260,179.110,303.460,-47.5100,-0.7790,-1.1580,47.5310
287.730,179.110,303.460,-47.5230,-0.7870,-1.1480,47.5430
297.210,179.110,303.460,-47.5440,-0.7800,-1.1310,47.5580
306.680,179.110,303.460,-47.5600,-0.7830,-1.1170,47.5760
306.680,188.580,303.460,-47.5780,-0.7900,-1.1060,47.5980
297.210,188.580,303.460,-47.5760,-0.7870,-1.0790,47.5990
287.730,188.580,303.460,-47.5560,-0.7930,-1.0720,47.5740
278.260,188.580,303.460,-47.5400,-0.7920,-1.0950,47.5590
268.780,188.580,303.460,-47.5160,-0.7930,-1.1130,47.5350
259.310,188.580,303.460,-47.5110,-0.7900,-1.1260,47.5310
249.840,188.580,303.460,-47.5020,-0.7880,-1.1370,47.5200
240.360,188.580,303.460,-47.4930,-0.7830,-1.1570,47.5140
230.890,188.580,303.460,-47.4890,-0.7840,-1.1710,47.5100
221.420,188.580,303.460,-47.4900,-0.7700,-1.1800,47.5110
211.940,188.580,303.460,-47.4880,-0.7670,-1.1940,47.5110
202.470,188.580,303.460,-47.4940,-0.7620,-1.2030,47.5120
202.470,198.050,303.460,-47.4950,-0.7600,-1.2180,47.5150
211.940,198.050,303.460,-47.4850,-0.7510,-1.2130,47.5090
221.420,198.050,303.460,-47.4800,-0.7630,-1.2030,47.4980
230.890,198.050,303.460,-47.4760,-0.7670,-1.2040,47.5010
240.360,198.050,303.460,-47.4750,-0.7740,-1.1800,47.4960
249.840,198.050,303.460,-47.4740,-0.7780,-1.1680,47.4950
259.310,198.050,303.460,-47.4780,-0.7870,-1.1520,47.4960
268.780,198.050,303.460,-47.4770,-0.7910,-1.1440,47.4980
278.260,198.050,303.460,-47.4880,-0.7940,-1.1300,47.5060
287.730,198.050,303.460,-47.4960,-0.7980,-1.1090,47.5120
268.780,207.530,303.460,-47.5040,-0.8020,-1.0970,47.5230
259.310,207.530,303.460,-47.4930,-0.8030,-1.0900,47.5180
249.840,207.530,303.460,-47.4800,-0.8000,-1.1080,47.4970
240.360,207.530,303.460,-47.4700,-0.7970,-1.1250,47.4890
287.730,207.530,312.930,-47.4640,-0.7900,-1.1440,47.4840
278.260,207.530,312.930,-47.4680,-0.7890,-1.1470,47.4870
268.780,207.530,312.930,-47.4770,-0.8090,-1.0760,47.4970
259.310,207.530,312.930,-47.4780,-0.8080,-1.0780,47.5000
249.840,207.530,312.930,-47.4730,-0.8000,-1.1050,47.4940
240.360,207.530,312.930,-47.4610,-0.7940,-1.1200,47.4800
230.890,207.530,312.930,-47.4630,-0.7840,-1.1390,47.4820
221.420,207.530,312.930,-47.4600,-0.7800,-1.1600,47.4800
202.470,198.050,312.930,-47.4590,-0.7670,-1.1730,47.4810
211.940,198.050,312.930,-47.4600,-0.7630,-1.1840,47.4810
221.420,198.050,312.930,-47.4790,-0.7450,-1.2170,47.4990
230.890,198.050,312.930,-47.4720,-0.7490,-1.2050,47.4940
240.360,198.050,312.930,-47.4730,-0.7660,-1.1850,47.4920
249.840,198.050,312.930,-47.4720,-0.7740,-1.1650,47.4930
259.310,198.050,312.930,-47.4820,-0.7820,-1.1600,47.5040
268.780,198.050,312.930,-47.4780,-0.7860,-1.1400,47.4990
278.260,198.050,312.930,-47.4820,-0.7860,-1.1160,47.5000
287.730,198.050,312.930,-47.4970,-0.7970,-1.1050,47.5170
306.680,188.580,312.930,-47.5090,-0.7960,-1.0820,47.5280
297.210,188.580,312.930,-47.5340,-0.7950,-1.0670,47.5460
287.730,188.580,312.930,-47.5710,-0.7870,-1.0560,47.5880
278.260,188.580,312.930,-47.5440,-0.7890,-1.0850,47.5630
268.780,188.580,312.930,-47.5240,-0.7860,-1.1070,47.5480
259.310,188.580,312.930,-47.5040,-0.7820,-1.1270,47.5340
249.840,188.580,312.930,-47.4970,-0.7790,-1.1420,47.5160
240.360,188.580,312.930,-47.4890,-0.7800,-1.1590,47.5090
230.890,188.580,312.930,-47.4900,-0.7760,-1.1690,47.5110
221.420,188.580,312.930,-47.4820,-0.7650,-1.1850,47.5040
211.940,188.580,312.930,-47.4780,-0.7640,-1.1980,47.5040
202.470,188.580,312.930,-47.4850,-0.7530,-1.2060,47.5060
183.520,179.110,312.930,-47.4930,-0.7460,-1.2150,47.5120
192.990,179.110,312.930,-47.5060,-0.7420,-1.2290,47.5230
202.470,179.110,312.930,-47.5210,-0.7320,-1.2460,47.5430
211.940,179.110,312.930,-47.5060,-0.7400,-1.2330,47.5280
221.420,179.110,312.930,-47.5010,-0.7510,-1.2280,47.5230
230.890,179.110,312.930,-47.4970,-0.7600,-1.2140,47.5210
240.360,179.110,312.930,-47.4930,-0.7620,-1.1980,47.5160
249.840,179.110,312.930,-47.4930,-0.7720,-1.1890,47.5130
259.310,179.110,312.930,-47.4990,-0.7750,-1.1780,0.0000
268.780,179.110,312.930,524.0000,0.0000,0.0000,0.0000
278.260,179.110,312.930,-47.5160,-0.7770,-1.1510,47.5390
287.730,179.110,312.930,-47.5320,-0.7810,-1.1380,47.5480
297.210,179.110,312.930,-47.5440,-0.7820,-1.1280,47.5630
306.680,179.110,312.930,-47.5640,-0.7820,-1.1130,47.5820
325.630,169.630,312.930,-47.5870,-0.7810,-1.1010,47.5970
316.150,169.630,312.930,-47.6140,-0.7790,-1.1050,47.6300
306.680,169.630,312.930,-47.6420,-0.7820,-1.1300,47.6670
297.210,169.630,312.930,-47.6150,-0.7870,-1.1330,47.6360
287.730,169.630,312.930,-47.5880,-0.7780,-1.1360,47.6040
278.260,169.630,312.930,-47.5690,-0.7760,-1.1460,47.5890
268.780,169.630,312.930,-47.5490,-0.7770,-1.1570,47.5700
259.310,169.630,312.930,-47.5320,-0.7760,-1.1600,47.5500
249.840,169.630,312.930,-47.5230,-0.7770,-1.1710,47.5440
240.360,169.630,312.930,-47.5140,-0.7770,-1.1860,47.5360
230.890,169.630,312.930,-47.5060,-0.7800,-1.1920,47.5280
221.420,169.630,312.930,-47.5080,-0.7670,-1.2050,47.5300
211.940,169.630,312.930,-47.5050,-0.7640,-1.2080,47.5260
202.470,169.630,312.930,-47.5030,-0.7580,-1.2130,47.5250
192.990,169.630,312.930,-47.5100,-0.7540,-1.2310,47.5310
183.520,169.630,312.930,-47.5210,-0.7440,-1.2350,47.5430
174.050,160.160,312.930,-47.5200,-0.7430,-1.2470,0.0000
183.520,160.160,312.930,0.0000,0.0000,0.0000,0.0000
192.990,160.160,312.930,-47.5380,-0.7320,-1.2490,47.5620
202.470,160.160,312.930,-47.5290,-0.7410,-1.2410,47.5570
211.940,160.160,312.930,-47.5160,-0.7480,-1.2380,47.5450
221.420,160.160,312.930,-47.5180,-0.7600,-1.2310,47.5370
230.890,160.160,312.930,-47.5100,-0.7620,-1.2260,47.5310
240.360,160.160,312.930,-47.5120,-0.7720,-1.2110,47.5330
249.840,160.160,312.930,-47.5070,-0.7750,-1.2090,47.5270
259.310,160.160,312.930,-47.5200,-0.7740,-1.2020,47.5400
268.780,160.160,312.930,-47.5230,-0.7780,-1.1920,47.5440
278.260,160.160,312.930,-47.5360,-0.7780,-1.1820,47.5520
287.730,160.160,312.930,-47.5490,-0.7770,-1.1810,47.5680
297.210,160.160,312.930,-47.5640,-0.7810,-1.1750,47.5780
306.680,160.160,312.930,-47.5800,-0.7790,-1.1650,47.5990
316.150,160.160,312.930,-47.5910,-0.7760,-1.1600,47.6070
325.630,150.680,312.930,-47.6140,-0.7830,-1.1520,47.6340
316.150,150.680,312.930,-47.6380,-0.7850,-1.1720,47.6540
306.680,150.680,312.930,-47.6310,-0.7830,-1.1840,47.6530
297.210,150.680,312.930,-47.6160,-0.7830,-1.1870,47.6370
287.730,150.680,312.930,-47.5950,-0.7780,-1.1880,47.6180
278.260,150.680,312.930,-47.5690,-0.7780,-1.1810,47.5910
268.780,150.680,312.930,-47.5590,-0.7820,-1.1920,47.5830
259.310,150.680,312.930,-47.5510,-0.7790,-1.2000,47.5730
249.840,150.680,312.930,-47.5360,-0.7840,-1.2050,47.5580
240.360,150.680,312.930,-47.5290,-0.7810,-1.2080,47.5540
230.890,150.680,312.930,-47.5240,-0.7810,-1.2120,47.5440
221.420,150.680,312.930,-47.5190,-0.7740,-1.2210,47.5430
211.940,150.680,312.930,-47.5160,-0.7660,-1.2290,47.5400
202.470,150.680,312.930,-47.5160,-0.7630,-1.2330,47.5380
192.990,150.680,312.930,-47.5180,-0.7530,-1.2370,47.5400
183.520,150.680,312.930,-47.5340,-0.7490,-1.2450,47.5510
174.050,141.210,312.930,-47.5370,-0.7440,-1.2530,47.5590
183.520,141.210,312.930,-47.5520,-0.7360,-1.2510,47.5750
192.990,141.210,312.930,-47.5470,-0.7440,-1.2560,47.5730
202.470,141.210,312.930,-47.5340,-0.7540,-1.2480,47.5600
211.940,141.210,312.930,-47.5300,-0.7650,-1.2510,47.5520
221.420,141.210,312.930,-47.5240,-0.7610,-1.2410,47.5450
230.890,141.210,312.930,-47.5230,-0.7710,-1.2400,47.5460
240.360,141.210,312.930,-47.5250,-0.7770,-1.2350,47.5440
249.840,141.210,312.930,-47.5230,-0.7810,-1.2260,47.5440
259.310,141.210,312.930,-47.5300,-0.7880,-1.2240,47.5530
268.780,141.210,312.930,-47.5300,-0.7930,-1.2180,47.5520
278.260,141.210,312.930,-47.5410,-0.7870,-1.2200,47.5630
287.730,141.210,312.930,-47.5540,-0.7840,-1.2190,47.5730
297.210,141.210,312.930,-47.5660,-0.7860,-1.2110,47.5870
306.680,141.210,312.930,-47.5820,-0.7820,-1.2080,47.6050
316.150,141.210,312.930,-47.5970,-0.7820,-1.2110,47.6190
325.630,131.740,312.930,-47.6130,-0.7880,-1.2100,47.6360
316.150,131.740,312.930,-47.6320,-0.7820,-1.2180,47.6520
306.680,131.740,312.930,-47.6260,-0.7870,-1.2250,47.6480
297.210,131.740,312.930,-47.6090,-0.7900,-1.2260,47.6290
287.730,131.740,312.930,-47.5880,-0.7870,-1.2270,47.6100
278.260,131.740,312.930,-47.5720,-0.7910,-1.2300,47.6000
268.780,131.740,312.930,-47.5650,-0.7850,-1.2270,47.5850
259.310,131.740,312.930,-47.5510,-0.7920,-1.2220,47.5760
249.840,131.740,312.930,-47.5460,-0.7870,-1.2320,47.5670
240.360,131.740,312.930,-47.5300,-0.7880,-1.2330,47.5560
230.890,131.740,312.930,-47.5270,-0.7870,-1.2360,47.5530
221.420,131.740,312.930,-47.5240,-0.7850,-1.2420,47.5470
211.940,131.740,312.930,-47.5220,-0.7770,-1.2380,47.5440
202.470,131.740,312.930,-47.5270,-0.7750,-1.2430,47.5490
192.990,131.740,312.930,-47.5280,-0.7700,-1.2450,47.5500
183.520,131.740,312.930,-47.5320,-0.7630,-1.2490,47.5540
174.050,122.260,312.930,-47.5380,-0.7530,-1.2510,47.5600
183.520,122.260,312.930,-47.5530,-0.7470,-1.2500,47.5760
192.990,122.260,312.930,-47.5530,-0.7490,-1.2550,47.5810
202.470,122.260,312.930,-47.5440,-0.7660,-1.2590,47.5650
211.940,122.260,312.930,-47.5340,-0.7780,-1.2540,47.5570
221.420,122.260,312.930,-47.5260,-0.7810,-1.2560,47.5460
230.890,122.260,312.930,-47.5290,-0.7900,-1.2510,47.5520
240.360,122.260,312.930,-47.5260,-0.7900,-1.2470,47.5470
249.840,122.260,312.930,-47.5220,-0.7940,-1.2520,47.5490
259.310,122.260,312.930,-47.5300,-0.7910,-1.2440,47.5520
268.780,122.260,312.930,-47.5370,-0.8010,-1.2440,47.5630
278.260,122.260,312.930,-47.5450,-0.7960,-1.2460,47.5680
287.730,122.260,312.930,-47.5500,-0.7950,-1.2470,47.5720
297.210,122.260,312.930,-47.5650,-0.7950,-1.2410,47.5860
306.680,122.260,312.930,-47.5800,-0.7910,-1.2450,47.6030
316.150,122.260,312.930,-47.5960,-0.7850,-1.2470,47.6170
325.630,112.790,312.930,-47.6160,-0.7840,-1.2470,47.6350
316.150,112.790,312.930,-47.6170,-0.7890,-1.2570,47.6410
306.680,112.790,312.930,-47.6180,-0.7870,-1.2630,47.6410
297.210,112.790,312.930,-47.6000,-0.7990,-1.2560,47.6280
287.730,112.790,312.930,-47.5890,-0.7960,-1.2560,47.6150
278.260,112.790,312.930,-47.5720,-0.7970,-1.2560,47.5960
268.780,112.790,312.930,-47.5600,-0.8030,-1.2550,47.5840
259.310,112.790,312.930,-47.5470,-0.8050,-1.2550,47.5710
249.840,112.790,312.930,-47.5430,-0.7950,-1.2470,47.5680
240.360,112.790,312.930,-47.5310,-0.8060,-1.2460,47.5580
230.890,112.790,312.930,-47.5290,-0.8020,-1.2500,47.5520
221.420,112.790,312.930,-47.5270,-0.7990,-1.2490,47.5480
211.940,112.790,312.930,-47.5240,-0.7900,-1.2520,47.5450
202.470,112.790,312.930,-47.5290,-0.7880,-1.2480,47.5550
192.990,112.790,312.930,-47.5270,-0.7820,-1.2500,47.5530
183.520,112.790,312.930,-47.5400,-0.7740,-1.2530,47.5620
174.050,103.320,312.930,-47.5450,-0.7710,-1.2550,47.5670
183.520,103.320,312.930,-47.5530,-0.7620,-1.2510,47.5760
192.990,103.320,312.930,-47.5540,-0.7670,-1.2540,47.5770
202.470,103.320,312.930,-47.5420,-0.7830,-1.2520,47.5650
211.940,103.320,312.930,-47.5330,-0.7870,-1.2550,47.5560
221.420,103.320,312.930,-47.5230,-0.7880,-1.2540,47.5460
230.890,103.320,312.930,-47.5250,-0.7980,-1.2520,47.5450
240.360,103.320,312.930,-47.5260,-0.8070,-1.2490,47.5490
249.840,103.320,312.930,-47.5270,-0.8060,-1.2510,47.5510
259.310,103.320,312.930,-47.5290,-0.8090,-1.2590,47.5520
268.780,103.320,312.930,-47.5380,-0.8110,-1.2610,47.5610
278.260,103.320,312.930,-47.5440,-0.8050,-1.2610,47.5660
287.730,103.320,312.930,-47.5530,-0.8080,-1.2620,47.5770
297.210,103.320,312.930,-47.5610,-0.8060,-1.2640,47.5850
306.680,103.320,312.930,-47.5770,-0.8020,-1.2690,47.5980
316.150,103.320,312.930,-47.5880,-0.7980,-1.2690,47.6060
316.150,93.840,312.930,-47.5970,-0.7960,-1.2730,47.6170
306.680,93.840,312.930,-47.6030,-0.7950,-1.2760,47.6330
297.210,93.840,312.930,-47.5910,-0.7990,-1.2820,47.6210
287.730,93.840,312.930,-47.5780,-0.8090,-1.2760,47.6060
278.260,93.840,312.930,-47.5670,-0.8090,-1.2700,47.5910
268.780,93.840,312.930,-47.5500,-0.8110,-1.2770,47.5810
259.310,93.840,312.930,-47.5440,-0.8170,-1.2710,47.5680
249.840,93.840,312.930,-47.5350,-0.8170,-1.2650,47.5590
240.360,93.840,312.930,-47.5300,-0.8160,-1.2600,47.5540
230.890,93.840,312.930,-47.5270,-0.8130,-1.2580,47.5500
221.420,93.840,312.930,-47.5240,-0.8120,-1.2550,47.5460
211.940,93.840,312.930,-47.5220,-0.8070,-1.2600,47.5420
202.470,93.840,312.930,-47.5240,-0.7980,-1.2480,47.5470
192.990,93.840,312.930,-47.5250,-0.7910,-1.2500,47.5490
192.990,84.370,312.930,-47.5330,-0.7860,-1.2440,47.5540
202.470,84.370,312.930,-47.5350,-0.7860,-1.2440,47.5590
211.940,84.370,312.930,-47.5270,-0.7930,-1.2470,47.5500
221.420,84.370,312.930,-47.5290,-0.7970,-1.2520,47.5470
230.890,84.370,312.930,-47.5160,-0.8120,-1.2500,47.5410
240.360,84.370,312.930,-47.5180,-0.8080,-1.2560,47.5380
249.840,84.370,312.930,-47.5220,-0.8190,-1.2600,47.5460
259.310,84.370,312.930,-47.5220,-0.8210,-1.2620,47.5460
268.780,84.370,312.930,-47.5230,-0.8200,-1.2690,47.5450
278.260,84.370,312.930,-47.5340,-0.8200,-1.2740,47.5590
287.730,84.370,312.930,-47.5470,-0.8280,-1.2790,47.5660
297.210,84.370,312.930,-47.5500,-0.8130,-1.2860,47.5750
297.210,74.890,312.930,-47.5670,-0.8130,-1.2890,47.5890
287.730,74.890,312.930,-47.5650,-0.8210,-1.2970,47.5950
278.260,74.890,312.930,-47.5540,-0.8290,-1.2970,47.5870
268.780,74.890,312.930,-47.5390,-0.8240,-1.2890,47.5620
